Feature,First Browser,Following Browser,Delay (Days)
WebGLRenderingContext,chrome,opera,497
WebGLRenderingContext,chrome,chrome_android,755
WebGLRenderingContext,chrome,samsunginternet_android,965
WebGLRenderingContext,chrome,ie,987
WebGLRenderingContext,chrome,webview_android,1215
WebGLRenderingContext,chrome,safari_ios,1322
WebGLRenderingContext,chrome,webview_ios,1322
WebGLRenderingContext,chrome,edge,1637
WebGLSampler,firefox,firefox_android,0
WebGLSampler,firefox,chrome,1
WebGLSampler,firefox,opera,14
WebGLSampler,firefox,chrome_android,91
WebGLSampler,firefox,webview_android,91
WebGLSampler,firefox,opera_android,246
WebGLSampler,firefox,samsunginternet_android,416
WebGLSampler,firefox,edge,1086
WebGLSampler,firefox,safari,1700
WebGLSampler,firefox,safari_ios,1700
WebGLSampler,firefox,webview_ios,1700
WebGLShader,chrome,firefox,14
WebGLShader,chrome,firefox_android,21
WebGLShader,chrome,safari,134
WebGLShader,chrome,opera_android,354
WebGLShader,chrome,opera,464
WebGLShader,chrome,chrome_android,722
WebGLShader,chrome,samsunginternet_android,932
WebGLShader,chrome,ie,954
WebGLShader,chrome,webview_android,1007
WebGLShader,chrome,safari_ios,1289
WebGLShader,chrome,webview_ios,1289
WebGLShader,chrome,edge,1604
WebGLShaderPrecisionFormat,chrome,firefox,47
WebGLShaderPrecisionFormat,chrome,firefox_android,54
WebGLShaderPrecisionFormat,chrome,safari,167
WebGLShaderPrecisionFormat,chrome,opera_android,387
WebGLShaderPrecisionFormat,chrome,opera,497
WebGLShaderPrecisionFormat,chrome,chrome_android,755
WebGLShaderPrecisionFormat,chrome,samsunginternet_android,965
WebGLShaderPrecisionFormat,chrome,ie,987
WebGLShaderPrecisionFormat,chrome,webview_android,1040
WebGLShaderPrecisionFormat,chrome,safari_ios,1322
WebGLShaderPrecisionFormat,chrome,webview_ios,1322
WebGLShaderPrecisionFormat,chrome,edge,1637
WebGLSync,firefox,firefox_android,0
WebGLSync,firefox,chrome,1
WebGLSync,firefox,opera,14
WebGLSync,firefox,chrome_android,91
WebGLSync,firefox,webview_android,91
WebGLSync,firefox,opera_android,246
WebGLSync,firefox,samsunginternet_android,416
WebGLSync,firefox,edge,1086
WebGLSync,firefox,safari,1700
WebGLSync,firefox,safari_ios,1700
WebGLSync,firefox,webview_ios,1700
WebGLTexture,chrome,firefox,14
WebGLTexture,chrome,firefox_android,21
WebGLTexture,chrome,safari,134
WebGLTexture,chrome,opera_android,354
WebGLTexture,chrome,opera,464
WebGLTexture,chrome,chrome_android,722
WebGLTexture,chrome,samsunginternet_android,932
WebGLTexture,chrome,ie,954
WebGLTexture,chrome,webview_android,1007
WebGLTexture,chrome,safari_ios,1289
WebGLTexture,chrome,webview_ios,1289
WebGLTexture,chrome,edge,1604
WebGLTimerQueryEXT,chrome_android,webview_android,0
WebGLTimerQueryEXT,chrome_android,opera_android,14
WebGLTimerQueryEXT,chrome_android,samsunginternet_android,379
WebGLTimerQueryEXT,chrome_android,firefox,419
WebGLTimerQueryEXT,chrome_android,chrome,1049
WebGLTimerQueryEXT,chrome_android,opera,1092
WebGLTimerQueryEXT,chrome_android,edge,1505
WebGLTransformFeedback,firefox,firefox_android,0
WebGLTransformFeedback,firefox,chrome,1
WebGLTransformFeedback,firefox,opera,14
WebGLTransformFeedback,firefox,chrome_android,91
WebGLTransformFeedback,firefox,webview_android,91
WebGLTransformFeedback,firefox,opera_android,246
WebGLTransformFeedback,firefox,samsunginternet_android,416
WebGLTransformFeedback,firefox,edge,1086
WebGLTransformFeedback,firefox,safari,1700
WebGLTransformFeedback,firefox,safari_ios,1700
WebGLTransformFeedback,firefox,webview_ios,1700
WebGLUniformLocation,chrome,firefox,14
WebGLUniformLocation,chrome,firefox_android,21
WebGLUniformLocation,chrome,safari,134
WebGLUniformLocation,chrome,opera_android,354
WebGLUniformLocation,chrome,opera,464
WebGLUniformLocation,chrome,chrome_android,722
WebGLUniformLocation,chrome,samsunginternet_android,932
WebGLUniformLocation,chrome,ie,954
WebGLUniformLocation,chrome,webview_android,1007
WebGLUniformLocation,chrome,safari_ios,1289
WebGLUniformLocation,chrome,webview_ios,1289
WebGLUniformLocation,chrome,edge,1604
WebGLVertexArrayObject,firefox,firefox_android,0
WebGLVertexArrayObject,firefox,chrome,1
WebGLVertexArrayObject,firefox,opera,14
WebGLVertexArrayObject,firefox,chrome_android,91
WebGLVertexArrayObject,firefox,webview_android,91
WebGLVertexArrayObject,firefox,opera_android,246
WebGLVertexArrayObject,firefox,samsunginternet_android,416
WebGLVertexArrayObject,firefox,edge,1086
WebGLVertexArrayObject,firefox,safari,1700
WebGLVertexArrayObject,firefox,safari_ios,1700
WebGLVertexArrayObject,firefox,webview_ios,1700
WebGLVertexArrayObjectOES,safari,chrome,540
WebGLVertexArrayObjectOES,safari,chrome_android,588
WebGLVertexArrayObjectOES,safari,opera_android,671
WebGLVertexArrayObjectOES,safari,opera,713
WebGLVertexArrayObjectOES,safari,samsunginternet_android,798
WebGLVertexArrayObjectOES,safari,firefox,832
WebGLVertexArrayObjectOES,safari,firefox_android,832
WebGLVertexArrayObjectOES,safari,webview_android,873
WebGLVertexArrayObjectOES,safari,safari_ios,1519
WebGLVertexArrayObjectOES,safari,webview_ios,1519
WebGLVertexArrayObjectOES,safari,edge,2476
WebKitPoint,chrome,safari,18
WebKitPoint,chrome,webview_android,158
WebKitPoint,chrome,safari_ios,317
WebKitPoint,chrome,webview_ios,317
WebKitPoint,chrome,chrome_android,1133
WebKitPoint,chrome,samsunginternet_android,1437
WebKitPoint,chrome,opera_android,1461
WebKitPoint,chrome,opera,1503
WebKitPoint,chrome,edge,2260
WebSocket,chrome,safari,13
WebSocket,chrome,safari_ios,181
WebSocket,chrome,webview_ios,181
WebSocket,chrome,firefox,658
WebSocket,chrome,firefox_android,763
WebSocket,chrome,chrome_android,764
WebSocket,chrome,opera_android,868
WebSocket,chrome,ie,885
WebSocket,chrome,opera,910
WebSocket,chrome,samsunginternet_android,1068
WebSocket,chrome,webview_android,1294
WebSocket,chrome,edge,1891
WebSocket,chrome,deno,3764
WebSocket,chrome,nodejs,5083
WebSocketError,chrome,chrome_android,0
WebSocketError,chrome,webview_android,0
WebSocketError,chrome,edge,2
WebSocketError,chrome,opera_android,16
WebSocketError,chrome,opera,28
WebSocketError,chrome,samsunginternet_android,204
WebSocketStream,chrome,chrome_android,0
WebSocketStream,chrome,webview_android,0
WebSocketStream,chrome,edge,2
WebSocketStream,chrome,opera_android,16
WebSocketStream,chrome,opera,28
WebSocketStream,chrome,samsunginternet_android,204
WebTransport,chrome,chrome_android,0
WebTransport,chrome,webview_android,0
WebTransport,chrome,edge,2
WebTransport,chrome,opera,15
WebTransport,chrome,oculus,69
WebTransport,chrome,opera_android,85
WebTransport,chrome,samsunginternet_android,216
WebTransport,chrome,firefox,518
WebTransport,chrome,firefox_android,518
WebTransport,chrome,deno,1142
WebTransportBidirectionalStream,chrome,chrome_android,0
WebTransportBidirectionalStream,chrome,webview_android,0
WebTransportBidirectionalStream,chrome,edge,2
WebTransportBidirectionalStream,chrome,opera,15
WebTransportBidirectionalStream,chrome,oculus,69
WebTransportBidirectionalStream,chrome,opera_android,85
WebTransportBidirectionalStream,chrome,samsunginternet_android,216
WebTransportBidirectionalStream,chrome,firefox,518
WebTransportBidirectionalStream,chrome,firefox_android,518
WebTransportBidirectionalStream,chrome,deno,1142
WebTransportDatagramDuplexStream,chrome,chrome_android,0
WebTransportDatagramDuplexStream,chrome,webview_android,0
WebTransportDatagramDuplexStream,chrome,edge,2
WebTransportDatagramDuplexStream,chrome,opera,15
WebTransportDatagramDuplexStream,chrome,oculus,69
WebTransportDatagramDuplexStream,chrome,opera_android,85
WebTransportDatagramDuplexStream,chrome,samsunginternet_android,216
WebTransportDatagramDuplexStream,chrome,firefox,518
WebTransportDatagramDuplexStream,chrome,firefox_android,518
WebTransportDatagramDuplexStream,chrome,deno,1142
WebTransportError,chrome,chrome_android,0
WebTransportError,chrome,webview_android,0
WebTransportError,chrome,edge,2
WebTransportError,chrome,opera,15
WebTransportError,chrome,oculus,69
WebTransportError,chrome,opera_android,85
WebTransportError,chrome,samsunginternet_android,216
WebTransportError,chrome,firefox,518
WebTransportError,chrome,firefox_android,518
WebTransportError,chrome,deno,1142
WebTransportReceiveStream,firefox,firefox_android,0
WebTransportReceiveStream,firefox,deno,624
WebTransportSendStream,firefox,firefox_android,0
WebTransportSendStream,firefox,deno,624
WheelEvent,safari_ios,webview_ios,0
WheelEvent,safari_ios,safari,119
WheelEvent,safari_ios,chrome,531
WheelEvent,safari_ios,ie,1354
WheelEvent,safari_ios,chrome_android,1825
WheelEvent,safari_ios,firefox,1971
WheelEvent,safari_ios,firefox_android,1971
WheelEvent,safari_ios,samsunginternet_android,2129
WheelEvent,safari_ios,opera_android,2153
WheelEvent,safari_ios,opera,2195
WheelEvent,safari_ios,webview_android,2623
WheelEvent,safari_ios,edge,2952
Window,ie,opera,62
Window,ie,safari,2092
Window,ie,firefox,2597
Window,ie,safari_ios,3559
Window,ie,webview_ios,3559
Window,ie,chrome,4090
Window,ie,opera_android,4788
Window,ie,firefox_android,4928
Window,ie,chrome_android,5384
Window,ie,samsunginternet_android,5688
Window,ie,webview_android,6182
Window,ie,edge,6511
Window,ie,deno,8261
WindowClient,chrome,chrome_android,1
WindowClient,chrome,webview_android,1
WindowClient,chrome,opera,14
WindowClient,chrome,opera_android,14
WindowClient,chrome,firefox,287
WindowClient,chrome,firefox_android,287
WindowClient,chrome,samsunginternet_android,332
WindowClient,chrome,safari_ios,1080
WindowClient,chrome,safari,1094
WindowClient,chrome,edge,1112
WindowControlsOverlay,edge,chrome,1
WindowControlsOverlay,edge,opera,13
WindowControlsOverlayGeometryChangeEvent,edge,chrome,1
WindowControlsOverlayGeometryChangeEvent,edge,opera,13
Worker,chrome,safari,18
Worker,chrome,firefox,40
Worker,chrome,opera,406
Worker,chrome,opera_android,670
Worker,chrome,firefox_android,677
Worker,chrome,safari_ios,874
Worker,chrome,webview_ios,874
Worker,chrome,chrome_android,1133
Worker,chrome,ie,1254
Worker,chrome,samsunginternet_android,1437
Worker,chrome,webview_android,1663
Worker,chrome,edge,2260
Worker,chrome,nodejs,3529
Worker,chrome,deno,4010
WorkerGlobalScope,safari,firefox,22
WorkerGlobalScope,safari,chrome,231
WorkerGlobalScope,safari,opera,388
WorkerGlobalScope,safari,opera_android,652
WorkerGlobalScope,safari,firefox_android,659
WorkerGlobalScope,safari,safari_ios,856
WorkerGlobalScope,safari,webview_ios,856
WorkerGlobalScope,safari,chrome_android,1115
WorkerGlobalScope,safari,ie,1236
WorkerGlobalScope,safari,samsunginternet_android,1419
WorkerGlobalScope,safari,webview_android,1645
WorkerGlobalScope,safari,edge,2242
WorkerGlobalScope,safari,deno,3992
WorkerLocation,safari,firefox,22
WorkerLocation,safari,chrome,231
WorkerLocation,safari,firefox_android,659
WorkerLocation,safari,safari_ios,856
WorkerLocation,safari,webview_ios,856
WorkerLocation,safari,chrome_android,1115
WorkerLocation,safari,opera_android,1219
WorkerLocation,safari,ie,1236
WorkerLocation,safari,opera,1261
WorkerLocation,safari,samsunginternet_android,1419
WorkerLocation,safari,webview_android,1645
WorkerLocation,safari,edge,2242
WorkerLocation,safari,deno,4243
WorkerNavigator,safari,firefox,22
WorkerNavigator,safari,chrome,231
WorkerNavigator,safari,firefox_android,659
WorkerNavigator,safari,safari_ios,856
WorkerNavigator,safari,webview_ios,856
WorkerNavigator,safari,chrome_android,1115
WorkerNavigator,safari,opera_android,1219
WorkerNavigator,safari,ie,1236
WorkerNavigator,safari,opera,1261
WorkerNavigator,safari,samsunginternet_android,1419
WorkerNavigator,safari,webview_android,1645
WorkerNavigator,safari,edge,2242
WorkerNavigator,safari,deno,4285
Worklet,webview_android,chrome,365
Worklet,webview_android,chrome_android,365
Worklet,webview_android,opera,381
Worklet,webview_android,opera_android,504
Worklet,webview_android,samsunginternet_android,558
Worklet,webview_android,edge,1045
Worklet,webview_android,firefox,1156
Worklet,webview_android,firefox_android,1240
Worklet,webview_android,safari,1512
Worklet,webview_android,safari_ios,1512
Worklet,webview_android,webview_ios,1512
WorkletGlobalScope,webview_android,chrome,365
WorkletGlobalScope,webview_android,chrome_android,365
WorkletGlobalScope,webview_android,opera,381
WorkletGlobalScope,webview_android,opera_android,504
WorkletGlobalScope,webview_android,samsunginternet_android,558
WorkletGlobalScope,webview_android,edge,1045
WorkletGlobalScope,webview_android,firefox,1156
WorkletGlobalScope,webview_android,firefox_android,1240
WorkletGlobalScope,webview_android,safari,1512
WorkletGlobalScope,webview_android,safari_ios,1512
WorkletGlobalScope,webview_android,webview_ios,1512
WritableStream,chrome,chrome_android,1
WritableStream,chrome,webview_android,1
WritableStream,chrome,opera,65
WritableStream,chrome,edge,134
WritableStream,chrome,opera_android,189
WritableStream,chrome,samsunginternet_android,284
WritableStream,chrome,deno,1073
WritableStream,chrome,safari,1421
WritableStream,chrome,safari_ios,1421
WritableStream,chrome,webview_ios,1421
WritableStream,chrome,nodejs,1779
WritableStream,chrome,firefox,1793
WritableStream,chrome,firefox_android,1793
WritableStreamDefaultController,chrome,chrome_android,1
WritableStreamDefaultController,chrome,webview_android,1
WritableStreamDefaultController,chrome,opera,17
WritableStreamDefaultController,chrome,opera_android,114
WritableStreamDefaultController,chrome,edge,134
WritableStreamDefaultController,chrome,samsunginternet_android,284
WritableStreamDefaultController,chrome,deno,1073
WritableStreamDefaultController,chrome,safari,1421
WritableStreamDefaultController,chrome,safari_ios,1421
WritableStreamDefaultController,chrome,webview_ios,1421
WritableStreamDefaultController,chrome,nodejs,1779
WritableStreamDefaultController,chrome,firefox,1793
WritableStreamDefaultController,chrome,firefox_android,1793
WritableStreamDefaultWriter,chrome,chrome_android,1
WritableStreamDefaultWriter,chrome,webview_android,1
WritableStreamDefaultWriter,chrome,opera,17
WritableStreamDefaultWriter,chrome,opera_android,114
WritableStreamDefaultWriter,chrome,edge,134
WritableStreamDefaultWriter,chrome,samsunginternet_android,284
WritableStreamDefaultWriter,chrome,deno,1073
WritableStreamDefaultWriter,chrome,safari,1421
WritableStreamDefaultWriter,chrome,safari_ios,1421
WritableStreamDefaultWriter,chrome,webview_ios,1421
WritableStreamDefaultWriter,chrome,nodejs,1779
WritableStreamDefaultWriter,chrome,firefox,1793
WritableStreamDefaultWriter,chrome,firefox_android,1793
XMLDocument,firefox,firefox_android,2331
XMLDocument,firefox,ie,3264
XMLDocument,firefox,chrome_android,3431
XMLDocument,firefox,chrome,3437
XMLDocument,firefox,opera_android,3451
XMLDocument,firefox,opera,3465
XMLDocument,firefox,webview_android,3585
XMLDocument,firefox,samsunginternet_android,3629
XMLDocument,firefox,edge,3914
XMLDocument,firefox,safari_ios,4326
XMLDocument,firefox,webview_ios,4326
XMLDocument,firefox,safari,4333
XMLHttpRequest,safari,firefox,281
XMLHttpRequest,safari,opera,442
XMLHttpRequest,safari,ie,989
XMLHttpRequest,safari,safari_ios,1243
XMLHttpRequest,safari,webview_ios,1243
XMLHttpRequest,safari,chrome,1774
XMLHttpRequest,safari,opera_android,2472
XMLHttpRequest,safari,firefox_android,2612
XMLHttpRequest,safari,chrome_android,3068
XMLHttpRequest,safari,samsunginternet_android,3372
XMLHttpRequest,safari,webview_android,3866
XMLHttpRequest,safari,edge,4195
XMLHttpRequestEventTarget,safari,firefox,505
XMLHttpRequestEventTarget,safari,ie,1213
XMLHttpRequestEventTarget,safari,safari_ios,1467
XMLHttpRequestEventTarget,safari,webview_ios,1467
XMLHttpRequestEventTarget,safari,chrome,1998
XMLHttpRequestEventTarget,safari,firefox_android,2836
XMLHttpRequestEventTarget,safari,chrome_android,3292
XMLHttpRequestEventTarget,safari,opera_android,3396
XMLHttpRequestEventTarget,safari,opera,3438
XMLHttpRequestEventTarget,safari,samsunginternet_android,3596
XMLHttpRequestEventTarget,safari,webview_android,3822
XMLHttpRequestEventTarget,safari,edge,4419
XMLHttpRequestUpload,chrome,safari,18
XMLHttpRequestUpload,chrome,safari_ios,27
XMLHttpRequestUpload,chrome,webview_ios,27
XMLHttpRequestUpload,chrome,firefox,40
XMLHttpRequestUpload,chrome,firefox_android,677
XMLHttpRequestUpload,chrome,chrome_android,1133
XMLHttpRequestUpload,chrome,opera_android,1237
XMLHttpRequestUpload,chrome,ie,1254
XMLHttpRequestUpload,chrome,opera,1279
XMLHttpRequestUpload,chrome,samsunginternet_android,1437
XMLHttpRequestUpload,chrome,webview_android,1931
XMLHttpRequestUpload,chrome,edge,2260
XMLSerializer,firefox,safari_ios,962
XMLSerializer,firefox,webview_ios,962
XMLSerializer,firefox,safari,1081
XMLSerializer,firefox,chrome,1493
XMLSerializer,firefox,ie,2316
XMLSerializer,firefox,firefox_android,2331
XMLSerializer,firefox,chrome_android,2787
XMLSerializer,firefox,opera_android,2891
XMLSerializer,firefox,opera,2933
XMLSerializer,firefox,samsunginternet_android,3091
XMLSerializer,firefox,webview_android,3317
XMLSerializer,firefox,edge,3914
XPathEvaluator,firefox,safari_ios,962
XPathEvaluator,firefox,webview_ios,962
XPathEvaluator,firefox,safari,1081
XPathEvaluator,firefox,chrome,1493
XPathEvaluator,firefox,firefox_android,2331
XPathEvaluator,firefox,chrome_android,2787
XPathEvaluator,firefox,opera_android,2891
XPathEvaluator,firefox,opera,2933
XPathEvaluator,firefox,samsunginternet_android,3091
XPathEvaluator,firefox,webview_android,3317
XPathEvaluator,firefox,edge,3914
XPathExpression,firefox,safari_ios,962
XPathExpression,firefox,webview_ios,962
XPathExpression,firefox,safari,1081
XPathExpression,firefox,chrome,1493
XPathExpression,firefox,firefox_android,2331
XPathExpression,firefox,chrome_android,2787
